login_date,product,parameter,value,unit,lcl,ucl,minimum,maximum,in_control
2024-09-01 13:00:00,製品3,Vibration_mm_s,4.74,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 13:10:00,製品3,Vibration_mm_s,5.34,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 13:20:00,製品3,Vibration_mm_s,4.81,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 13:30:00,製品3,Vibration_mm_s,4.77,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 13:40:00,製品3,Vibration_mm_s,5.48,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 13:50:00,製品3,Vibration_mm_s,5.64,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 14:00:00,製品3,Vibration_mm_s,4.87,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 14:10:00,製品3,Vibration_mm_s,4.89,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 14:20:00,製品3,Vibration_mm_s,5.39,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 14:30:00,製品3,Vibration_mm_s,4.94,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 14:40:00,製品3,Vibration_mm_s,5.4,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 14:50:00,製品3,Vibration_mm_s,5.05,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 15:00:00,製品3,Vibration_mm_s,5.08,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 15:10:00,製品3,Vibration_mm_s,5.74,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 15:20:00,製品3,Vibration_mm_s,5.12,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 15:30:00,製品3,Vibration_mm_s,5.41,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 15:40:00,製品3,Vibration_mm_s,4.85,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 15:50:00,製品3,Vibration_mm_s,5.55,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 16:00:00,製品3,Vibration_mm_s,4.6,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 16:10:00,製品3,Vibration_mm_s,3.82,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 16:20:00,製品3,Vibration_mm_s,5.6,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 16:30:00,製品3,Vibration_mm_s,4.4,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 00:00:00,製品4,FlowRate_L_min,92.67,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 00:10:00,製品4,FlowRate_L_min,105.19,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 00:20:00,製品4,FlowRate_L_min,103.29,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 00:30:00,製品4,FlowRate_L_min,93.23,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 00:40:00,製品4,FlowRate_L_min,104.76,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 00:50:00,製品4,FlowRate_L_min,102.85,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 01:00:00,製品4,FlowRate_L_min,104.29,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 01:10:00,製品4,FlowRate_L_min,108.96,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 01:20:00,製品4,FlowRate_L_min,92.08,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 01:30:00,製品4,FlowRate_L_min,94.11,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 01:40:00,製品4,FlowRate_L_min,107.74,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 01:50:00,製品4,FlowRate_L_min,93.11,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 02:00:00,製品4,FlowRate_L_min,91.84,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 02:10:00,製品4,FlowRate_L_min,107.09,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 02:20:00,製品4,FlowRate_L_min,104.12,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 02:30:00,製品4,FlowRate_L_min,90.32,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 02:40:00,製品4,FlowRate_L_min,105.73,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 02:50:00,製品4,FlowRate_L_min,103.0,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 03:00:00,製品4,FlowRate_L_min,105.12,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 03:10:00,製品4,FlowRate_L_min,95.4,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 03:20:00,製品4,FlowRate_L_min,102.4,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 03:30:00,製品4,FlowRate_L_min,102.4,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 03:40:00,製品4,FlowRate_L_min,104.58,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 03:50:00,製品4,FlowRate_L_min,102.04,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 04:00:00,製品4,FlowRate_L_min,95.55,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 04:10:00,製品4,FlowRate_L_min,90.17,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 04:20:00,製品4,FlowRate_L_min,109.18,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 04:30:00,製品4,FlowRate_L_min,98.96,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 04:40:00,製品4,FlowRate_L_min,103.53,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 04:50:00,製品4,FlowRate_L_min,109.11,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 05:00:00,製品4,FlowRate_L_min,98.24,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 05:10:00,製品4,FlowRate_L_min,108.39,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 05:20:00,製品4,FlowRate_L_min,91.14,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 05:30:00,製品4,FlowRate_L_min,94.35,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 05:40:00,製品4,FlowRate_L_min,106.81,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 05:50:00,製品4,FlowRate_L_min,97.75,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 06:00:00,製品4,FlowRate_L_min,104.96,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 06:10:00,製品4,FlowRate_L_min,98.49,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 06:20:00,製品4,FlowRate_L_min,94.94,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 06:30:00,製品4,FlowRate_L_min,103.46,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 06:40:00,製品4,FlowRate_L_min,101.49,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 06:50:00,製品4,FlowRate_L_min,105.08,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 07:00:00,製品4,FlowRate_L_min,109.42,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 07:10:00,製品4,FlowRate_L_min,107.37,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 07:20:00,製品4,FlowRate_L_min,109.37,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 07:30:00,製品4,FlowRate_L_min,91.63,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 07:40:00,製品4,FlowRate_L_min,99.61,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 07:50:00,製品4,FlowRate_L_min,93.41,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 08:00:00,製品4,FlowRate_L_min,94.51,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 08:10:00,製品4,FlowRate_L_min,101.78,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 08:20:00,製品4,FlowRate_L_min,103.96,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 08:30:00,製品4,FlowRate_L_min,103.21,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 08:40:00,製品4,FlowRate_L_min,96.34,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 08:50:00,製品4,FlowRate_L_min,107.14,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 09:00:00,製品4,FlowRate_L_min,101.59,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 09:10:00,製品4,FlowRate_L_min,101.87,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 09:20:00,製品4,FlowRate_L_min,92.5,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 09:30:00,製品4,FlowRate_L_min,102.93,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 09:40:00,製品4,FlowRate_L_min,98.16,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 09:50:00,製品4,FlowRate_L_min,104.98,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 10:00:00,製品4,FlowRate_L_min,93.61,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 10:10:00,製品4,FlowRate_L_min,101.88,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 10:20:00,製品4,FlowRate_L_min,90.48,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 10:30:00,製品4,FlowRate_L_min,97.8,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 10:40:00,製品4,FlowRate_L_min,90.22,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 10:50:00,製品4,FlowRate_L_min,108.47,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 11:00:00,製品4,FlowRate_L_min,96.35,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 11:10:00,製品4,FlowRate_L_min,108.85,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 11:20:00,製品4,FlowRate_L_min,93.66,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 11:30:00,製品4,FlowRate_L_min,90.84,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 11:40:00,製品4,FlowRate_L_min,102.8,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 11:50:00,製品4,FlowRate_L_min,105.35,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 12:00:00,製品4,FlowRate_L_min,97.33,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 12:10:00,製品4,FlowRate_L_min,94.87,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 12:20:00,製品4,FlowRate_L_min,106.87,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 12:30:00,製品4,FlowRate_L_min,92.32,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 12:40:00,製品4,FlowRate_L_min,104.81,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 12:50:00,製品4,FlowRate_L_min,96.08,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 13:00:00,製品4,FlowRate_L_min,96.34,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 13:10:00,製品4,FlowRate_L_min,101.62,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 13:20:00,製品4,FlowRate_L_min,96.23,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 13:30:00,製品4,FlowRate_L_min,98.57,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 13:40:00,製品4,FlowRate_L_min,105.54,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 13:50:00,製品4,FlowRate_L_min,100.74,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 14:00:00,製品4,FlowRate_L_min,102.56,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 14:10:00,製品4,FlowRate_L_min,108.2,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 14:20:00,製品4,FlowRate_L_min,99.45,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 14:30:00,製品4,FlowRate_L_min,99.26,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 14:40:00,製品4,FlowRate_L_min,99.21,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 14:50:00,製品4,FlowRate_L_min,96.08,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 15:00:00,製品4,FlowRate_L_min,102.38,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 15:10:00,製品4,FlowRate_L_min,106.32,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 15:20:00,製品4,FlowRate_L_min,109.01,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 15:30:00,製品4,FlowRate_L_min,93.42,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 15:40:00,製品4,FlowRate_L_min,107.12,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 15:50:00,製品4,FlowRate_L_min,103.52,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 16:00:00,製品4,FlowRate_L_min,109.05,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 16:10:00,製品4,FlowRate_L_min,105.33,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 16:20:00,製品4,FlowRate_L_min,103.71,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 16:30:00,製品4,FlowRate_L_min,92.17,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 00:00:00,製品4,MotorCurrent_A,9.32,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 00:10:00,製品4,MotorCurrent_A,10.71,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 00:20:00,製品4,MotorCurrent_A,10.01,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 00:30:00,製品4,MotorCurrent_A,9.46,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 00:40:00,製品4,MotorCurrent_A,10.32,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 00:50:00,製品4,MotorCurrent_A,10.6,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 01:00:00,製品4,MotorCurrent_A,10.45,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 01:10:00,製品4,MotorCurrent_A,10.02,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 01:20:00,製品4,MotorCurrent_A,9.27,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 01:30:00,製品4,MotorCurrent_A,9.45,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 01:40:00,製品4,MotorCurrent_A,10.91,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 01:50:00,製品4,MotorCurrent_A,9.49,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 02:00:00,製品4,MotorCurrent_A,9.35,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 02:10:00,製品4,MotorCurrent_A,10.97,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 02:20:00,製品4,MotorCurrent_A,9.95,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 02:30:00,製品4,MotorCurrent_A,9.29,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 02:40:00,製品4,MotorCurrent_A,10.01,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 02:50:00,製品4,MotorCurrent_A,9.48,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 03:00:00,製品4,MotorCurrent_A,10.85,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 03:10:00,製品4,MotorCurrent_A,9.53,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 03:20:00,製品4,MotorCurrent_A,10.61,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 03:30:00,製品4,MotorCurrent_A,10.18,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 03:40:00,製品4,MotorCurrent_A,10.39,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 03:50:00,製品4,MotorCurrent_A,9.97,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 04:00:00,製品4,MotorCurrent_A,9.16,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 04:10:00,製品4,MotorCurrent_A,8.89,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 04:20:00,製品4,MotorCurrent_A,10.21,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 04:30:00,製品4,MotorCurrent_A,10.6,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 04:40:00,製品4,MotorCurrent_A,10.19,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 04:50:00,製品4,MotorCurrent_A,10.49,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 05:00:00,製品4,MotorCurrent_A,9.52,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 05:10:00,製品4,MotorCurrent_A,11.4,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 05:20:00,製品4,MotorCurrent_A,9.18,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 05:30:00,製品4,MotorCurrent_A,9.29,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 05:40:00,製品4,MotorCurrent_A,11.42,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 05:50:00,製品4,MotorCurrent_A,9.97,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 06:00:00,製品4,MotorCurrent_A,10.74,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 06:10:00,製品4,MotorCurrent_A,9.39,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 06:20:00,製品4,MotorCurrent_A,8.96,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 06:30:00,製品4,MotorCurrent_A,10.3,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 06:40:00,製品4,MotorCurrent_A,9.75,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 06:50:00,製品4,MotorCurrent_A,10.25,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 07:00:00,製品4,MotorCurrent_A,11.39,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 07:10:00,製品4,MotorCurrent_A,10.81,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 07:20:00,製品4,MotorCurrent_A,10.8,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 07:30:00,製品4,MotorCurrent_A,9.28,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 07:40:00,製品4,MotorCurrent_A,9.78,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 07:50:00,製品4,MotorCurrent_A,9.56,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 08:00:00,製品4,MotorCurrent_A,9.04,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 08:10:00,製品4,MotorCurrent_A,9.97,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 08:20:00,製品4,MotorCurrent_A,10.28,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 08:30:00,製品4,MotorCurrent_A,10.55,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 08:40:00,製品4,MotorCurrent_A,9.44,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 08:50:00,製品4,MotorCurrent_A,11.2,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 09:00:00,製品4,MotorCurrent_A,9.76,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 09:10:00,製品4,MotorCurrent_A,10.18,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 09:20:00,製品4,MotorCurrent_A,8.95,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 09:30:00,製品4,MotorCurrent_A,10.53,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 09:40:00,製品4,MotorCurrent_A,9.64,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 09:50:00,製品4,MotorCurrent_A,10.44,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 10:00:00,製品4,MotorCurrent_A,9.44,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 10:10:00,製品4,MotorCurrent_A,10.05,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 10:20:00,製品4,MotorCurrent_A,9.28,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 10:30:00,製品4,MotorCurrent_A,9.98,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 10:40:00,製品4,MotorCurrent_A,8.59,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 10:50:00,製品4,MotorCurrent_A,10.94,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 11:00:00,製品4,MotorCurrent_A,9.3,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 11:10:00,製品4,MotorCurrent_A,11.41,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 11:20:00,製品4,MotorCurrent_A,9.28,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 11:30:00,製品4,MotorCurrent_A,8.97,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 11:40:00,製品4,MotorCurrent_A,10.31,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 11:50:00,製品4,MotorCurrent_A,10.22,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 12:00:00,製品4,MotorCurrent_A,10.03,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 12:10:00,製品4,MotorCurrent_A,9.89,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 12:20:00,製品4,MotorCurrent_A,11.49,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 12:30:00,製品4,MotorCurrent_A,9.15,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 12:40:00,製品4,MotorCurrent_A,10.72,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 12:50:00,製品4,MotorCurrent_A,10.07,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 13:00:00,製品4,MotorCurrent_A,9.55,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 13:10:00,製品4,MotorCurrent_A,10.25,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 13:20:00,製品4,MotorCurrent_A,9.13,A,9.149000000000001,10.89,7.809,12.3585,False
2024-09-01 13:30:00,製品4,MotorCurrent_A,9.54,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 13:40:00,製品4,MotorCurrent_A,10.35,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 13:50:00,製品4,MotorCurrent_A,10.18,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 14:00:00,製品4,MotorCurrent_A,10.53,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 14:10:00,製品4,MotorCurrent_A,10.88,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 14:20:00,製品4,MotorCurrent_A,10.07,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 14:30:00,製品4,MotorCurrent_A,9.38,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 14:40:00,製品4,MotorCurrent_A,9.22,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 14:50:00,製品4,MotorCurrent_A,9.24,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 15:00:00,製品4,MotorCurrent_A,9.78,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 15:10:00,製品4,MotorCurrent_A,10.27,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 15:20:00,製品4,MotorCurrent_A,10.72,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 15:30:00,製品4,MotorCurrent_A,9.24,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 15:40:00,製品4,MotorCurrent_A,10.36,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 15:50:00,製品4,MotorCurrent_A,10.59,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 16:00:00,製品4,MotorCurrent_A,10.71,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 16:10:00,製品4,MotorCurrent_A,10.15,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 16:20:00,製品4,MotorCurrent_A,10.19,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 16:30:00,製品4,MotorCurrent_A,9.41,A,9.149000000000001,10.89,7.809,12.3585,True
2024-09-01 00:00:00,製品4,ExitTemperature_C,25.18,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 00:10:00,製品4,ExitTemperature_C,24.28,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 00:20:00,製品4,ExitTemperature_C,23.89,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 00:30:00,製品4,ExitTemperature_C,23.0,°C,23.409000000000002,26.59,21.849999999999998,28.35,False
2024-09-01 00:40:00,製品4,ExitTemperature_C,24.35,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 00:50:00,製品4,ExitTemperature_C,24.2,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 01:00:00,製品4,ExitTemperature_C,24.19,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 01:10:00,製品4,ExitTemperature_C,25.13,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 01:20:00,製品4,ExitTemperature_C,24.0,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 01:30:00,製品4,ExitTemperature_C,24.9,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 01:40:00,製品4,ExitTemperature_C,26.78,°C,23.409000000000002,26.59,21.849999999999998,28.35,False
2024-09-01 01:50:00,製品4,ExitTemperature_C,26.11,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 02:00:00,製品4,ExitTemperature_C,25.59,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 02:10:00,製品4,ExitTemperature_C,26.1,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 02:20:00,製品4,ExitTemperature_C,25.08,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 02:30:00,製品4,ExitTemperature_C,26.41,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 02:40:00,製品4,ExitTemperature_C,24.5,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 02:50:00,製品4,ExitTemperature_C,25.16,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 03:00:00,製品4,ExitTemperature_C,26.85,°C,23.409000000000002,26.59,21.849999999999998,28.35,False
2024-09-01 03:10:00,製品4,ExitTemperature_C,23.34,°C,23.409000000000002,26.59,21.849999999999998,28.35,False
2024-09-01 03:20:00,製品4,ExitTemperature_C,24.49,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 03:30:00,製品4,ExitTemperature_C,24.41,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 03:40:00,製品4,ExitTemperature_C,24.98,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 03:50:00,製品4,ExitTemperature_C,25.95,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 04:00:00,製品4,ExitTemperature_C,25.04,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 04:10:00,製品4,ExitTemperature_C,25.19,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 04:20:00,製品4,ExitTemperature_C,24.27,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 04:30:00,製品4,ExitTemperature_C,25.06,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 04:40:00,製品4,ExitTemperature_C,25.51,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
